id,stakeholder,formula_type,norm_type,original_nl,formula,backtranslated_nl,auto_semantic_score,auto_error_type,auto_notes,auto_direct_overlap,auto_original_concepts,auto_concept_hits,human_semantic_score,human_error_type,human_notes
INDUSTRY087,Food Industry,dyadic,prohibition,Products that the user avoids must not be recommended.,"∀x.∀y.F(recommend(System,y,x)|avoids(x,y))","For every user and product, if the user avoids the product, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,avoids,0,0,,,
INDUSTRY088,Food Industry,implication,prohibition,Sponsored products that are not approved must not be recommended.,"∀x.∀y.sponsored(y)∧¬approved(y)->F(recommend(System,y,x))","For every user and product, if the product is sponsored and it is not the case that the product is approved, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;sponsored,2,2,,,
INDUSTRY088,Food Industry,dyadic,prohibition,Sponsored products that are not approved must not be recommended.,"∀x.∀y.F(recommend(System,y,x)|sponsored(y)∧¬approved(y))","For every user and product, if the product is sponsored and it is not the case that the product is approved, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;sponsored,2,2,,,
INDUSTRY089,Food Industry,implication,prohibition,Products that are restricted or not approved must not be recommended.,"∀x.∀y.restricted(y)∨¬approved(y)->F(recommend(System,y,x))","For every user and product, if the product is restricted, then the system is prohibited from recommending the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,restricted,2,1,1,missing_condition,"Partially preserved: prohibition + restricted product condition are preserved, but the not-approved product condition from the original/formula is missing in the backtranslation."
INDUSTRY089,Food Industry,dyadic,prohibition,Products that are restricted or not approved must not be recommended.,"∀x.∀y.F(recommend(System,y,x)|restricted(y)∨¬approved(y))","For every user and product, if the product is restricted, then the system is prohibited from recommending the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,restricted,2,1,1,missing_condition,"Partially preserved: prohibition + restricted product condition are preserved, but the not-approved product condition from the original/formula is missing in the backtranslation."
INDUSTRY090,Food Industry,implication,prohibition,Discounted products that are out of stock must not be recommended.,"∀x.∀y.discounted(y)∧¬available(y)->F(recommend(System,y,x))","For every user and product, if the product is discounted and it is not the case that the product is available, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,discounted,1,1,2,none,Faithful: discounted unavailable product -> prohibited recommendation is preserved.
INDUSTRY090,Food Industry,dyadic,prohibition,Discounted products that are out of stock must not be recommended.,"∀x.∀y.F(recommend(System,y,x)|discounted(y)∧¬available(y))","For every user and product, if the product is discounted and it is not the case that the product is available, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,discounted,1,1,,,
INDUSTRY091,Food Industry,implication,prohibition,Restricted products must not be recommended even to eligible users.,"∀x.∀y.restricted(y)∧eligible(x)->F(recommend(System,y,x))","For every user and product, if the user is eligible and the product is restricted, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,eligible;restricted,1,1,,,
INDUSTRY091,Food Industry,dyadic,prohibition,Restricted products must not be recommended even to eligible users.,"∀x.∀y.F(recommend(System,y,x)|restricted(y)∧eligible(x))","For every user and product, if the user is eligible and the product is restricted, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,eligible;restricted,1,1,,,
INDUSTRY092,Food Industry,implication,prohibition,Products that are not safe for the user must not be recommended to child users.,"∀x.∀y.¬safeFor(x,y)∧child(x)->F(recommend(System,y,x))","For every user and product, if the user is a child and it is not the case that the product is safe for the user, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,child;safe,1,1,,,
INDUSTRY092,Food Industry,dyadic,prohibition,Products that are not safe for the user must not be recommended to child users.,"∀x.∀y.F(recommend(System,y,x)|¬safeFor(x,y)∧child(x))","For every user and product, if the user is a child and it is not the case that the product is safe for the user, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,child;safe,1,1,,,
INDUSTRY093,Food Industry,implication,prohibition,Premium products that the user avoids must not be recommended.,"∀x.∀y.avoids(x,y)∧premiumProduct(y)->F(recommend(System,y,x))","For every user and product, if the user avoids the product and the product is premium, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,avoids;premium,1,1,,,
INDUSTRY093,Food Industry,dyadic,prohibition,Premium products that the user avoids must not be recommended.,"∀x.∀y.F(recommend(System,y,x)|avoids(x,y)∧premiumProduct(y))","For every user and product, if the user avoids the product and the product is premium, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,avoids;premium,1,1,,,
INDUSTRY094,Food Industry,implication,prohibition,Unapproved products must not be recommended even when available.,"∀x.∀y.¬approved(y)∧available(y)->F(recommend(System,y,x))","For every user and product, if the product is available and it is not the case that the product is approved, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,available,1,1,,,
INDUSTRY094,Food Industry,dyadic,prohibition,Unapproved products must not be recommended even when available.,"∀x.∀y.F(recommend(System,y,x)|¬approved(y)∧available(y))","For every user and product, if the product is available and it is not the case that the product is approved, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,available,1,1,,,
INDUSTRY095,Food Industry,implication,prohibition,Products containing nuts that are not safe for the user must not be recommended.,"∀x.∀y.contains(y,Nuts)∧¬safeFor(x,y)->F(recommend(System,y,x))","For every user and product, if the product contains nuts and it is not the case that the product is safe for the user, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,nuts;safe,1,1,,,
