id,stakeholder,formula_type,norm_type,original_nl,formula,backtranslated_nl,semantic_score,error_type,notes
INDUSTRY079,Food Industry,implication,prohibition,Products that are not lactose-free certified must not be recommended to users who require lactose-free.,"∀x.∀y.¬certifiedLactoseFree(y)∧requiresLactoseFree(x)->F(recommend(System,y,x))","For every user and product, if the user requires lactose-free food and it is not the case that the product is certified lactose-free, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY079,Food Industry,dyadic,prohibition,Products that are not lactose-free certified must not be recommended to users who require lactose-free.,"∀x.∀y.F(recommend(System,y,x)|¬certifiedLactoseFree(y)∧requiresLactoseFree(x))","For every user and product, if the user requires lactose-free food and it is not the case that the product is certified lactose-free, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY080,Food Industry,implication,prohibition,Products that are not lactose-free certified must not be recommended to lactose-intolerant users.,"∀x.∀y.¬certifiedLactoseFree(y)∧lactoseIntolerant(x)->F(recommend(System,y,x))","For every user and product, if the user is lactose-intolerant and it is not the case that the product is certified lactose-free, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY080,Food Industry,dyadic,prohibition,Products that are not lactose-free certified must not be recommended to lactose-intolerant users.,"∀x.∀y.F(recommend(System,y,x)|¬certifiedLactoseFree(y)∧lactoseIntolerant(x))","For every user and product, if the user is lactose-intolerant and it is not the case that the product is certified lactose-free, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY081,Food Industry,implication,prohibition,Restricted products must not be recommended.,"∀x.∀y.restricted(y)->F(recommend(System,y,x))","For every user and product, if the product is restricted, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY081,Food Industry,dyadic,prohibition,Restricted products must not be recommended.,"∀x.∀y.F(recommend(System,y,x)|restricted(y))","For every user and product, if the product is restricted, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY082,Food Industry,implication,prohibition,Products that are not approved must not be recommended.,"∀x.∀y.¬approved(y)->F(recommend(System,y,x))","For every user and product, if it is not the case that the product is approved, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY082,Food Industry,dyadic,prohibition,Products that are not approved must not be recommended.,"∀x.∀y.F(recommend(System,y,x)|¬approved(y))","For every user and product, if it is not the case that the product is approved, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY083,Food Industry,implication,prohibition,Products that are not available must not be recommended.,"∀x.∀y.¬available(y)->F(recommend(System,y,x))","For every user and product, if it is not the case that the product is available, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY083,Food Industry,dyadic,prohibition,Products that are not available must not be recommended.,"∀x.∀y.F(recommend(System,y,x)|¬available(y))","For every user and product, if it is not the case that the product is available, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY084,Food Industry,implication,prohibition,Restricted products must not be recommended to child users.,"∀x.∀y.restricted(y)∧child(x)->F(recommend(System,y,x))","For every user and product, if the user is a child and the product is restricted, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY084,Food Industry,dyadic,prohibition,Restricted products must not be recommended to child users.,"∀x.∀y.F(recommend(System,y,x)|restricted(y)∧child(x))","For every user and product, if the user is a child and the product is restricted, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY085,Food Industry,implication,prohibition,Spicy products must not be recommended to child users.,"∀x.∀y.spicy(y)∧child(x)->F(recommend(System,y,x))","For every user and product, if the user is a child and the product is spicy, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY085,Food Industry,dyadic,prohibition,Spicy products must not be recommended to child users.,"∀x.∀y.F(recommend(System,y,x)|spicy(y)∧child(x))","For every user and product, if the user is a child and the product is spicy, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY086,Food Industry,implication,prohibition,Products that are not safe for the user must not be recommended.,"∀x.∀y.¬safeFor(x,y)->F(recommend(System,y,x))","For every user and product, if it is not the case that the product is safe for the user, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY086,Food Industry,dyadic,prohibition,Products that are not safe for the user must not be recommended.,"∀x.∀y.F(recommend(System,y,x)|¬safeFor(x,y))","For every user and product, if it is not the case that the product is safe for the user, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY087,Food Industry,implication,prohibition,Products that the user avoids must not be recommended.,"∀x.∀y.avoids(x,y)->F(recommend(System,y,x))","For every user and product, if the user avoids the product, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY087,Food Industry,dyadic,prohibition,Products that the user avoids must not be recommended.,"∀x.∀y.F(recommend(System,y,x)|avoids(x,y))","For every user and product, if the user avoids the product, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY088,Food Industry,implication,prohibition,Sponsored products that are not approved must not be recommended.,"∀x.∀y.sponsored(y)∧¬approved(y)->F(recommend(System,y,x))","For every user and product, if the product is sponsored and it is not the case that the product is approved, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY088,Food Industry,dyadic,prohibition,Sponsored products that are not approved must not be recommended.,"∀x.∀y.F(recommend(System,y,x)|sponsored(y)∧¬approved(y))","For every user and product, if the product is sponsored and it is not the case that the product is approved, then the system is prohibited from recommending the product to the user.",,,
