source,id,stakeholder,norm_type,formula_type,nl_norm,formula,parser_valid,expected_pattern,auto_semantic_score,auto_error_type,ast_node_count,ast_depth,ast_predicate_count
claude,INDUSTRY048,Food Industry,permission,dyadic,Products that are seasonal or new may be recommended.,"∀x.∀y.P(recommend(System,y,x)|seasonal(y)∨newProduct(y))",True,True,2,none,7,5,3
claude,INDUSTRY049,Food Industry,permission,implication,Mediterranean or Asian meals may be recommended.,"∀x.∀y.mediterraneanMeal(y)∨asianMeal(y)->P(recommend(System,y,x))",True,True,1,partial_concept_overlap,8,5,3
claude,INDUSTRY049,Food Industry,permission,dyadic,Mediterranean or Asian meals may be recommended.,"∀x.∀y.P(recommend(System,y,x)|mediterraneanMeal(y)∨asianMeal(y))",True,True,1,partial_concept_overlap,7,5,3
claude,INDUSTRY050,Food Industry,permission,implication,Affordable or discounted products may be recommended.,"∀x.∀y.affordable(y)∨discounted(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY050,Food Industry,permission,dyadic,Affordable or discounted products may be recommended.,"∀x.∀y.P(recommend(System,y,x)|affordable(y)∨discounted(y))",True,True,2,none,7,5,3
claude,INDUSTRY051,Food Industry,permission,implication,Certified products may be recommended to loyal customers.,"∀x.∀y.certified(y)∧loyalCustomer(x)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY051,Food Industry,permission,dyadic,Certified products may be recommended to loyal customers.,"∀x.∀y.P(recommend(System,y,x)|certified(y)∧loyalCustomer(x))",True,True,2,none,7,5,3
claude,INDUSTRY052,Food Industry,permission,implication,Spicy products may be recommended to users interested in Asian cuisine.,"∀x.∀y.spicy(y)∧interestedIn(x,Asian)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY052,Food Industry,permission,dyadic,Spicy products may be recommended to users interested in Asian cuisine.,"∀x.∀y.P(recommend(System,y,x)|spicy(y)∧interestedIn(x,Asian))",True,True,2,none,7,5,3
claude,INDUSTRY053,Food Industry,permission,implication,Mild products may be recommended to users interested in Mediterranean cuisine.,"∀x.∀y.mild(y)∧interestedIn(x,Mediterranean)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY053,Food Industry,permission,dyadic,Mild products may be recommended to users interested in Mediterranean cuisine.,"∀x.∀y.P(recommend(System,y,x)|mild(y)∧interestedIn(x,Mediterranean))",True,True,2,none,7,5,3
claude,INDUSTRY054,Food Industry,permission,implication,Premium products may be recommended to loyal customers.,"∀x.∀y.premiumProduct(y)∧loyalCustomer(x)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY054,Food Industry,permission,dyadic,Premium products may be recommended to loyal customers.,"∀x.∀y.P(recommend(System,y,x)|premiumProduct(y)∧loyalCustomer(x))",True,True,2,none,7,5,3
claude,INDUSTRY055,Food Industry,permission,implication,Available organic products may be recommended to adult users.,"∀x.∀y.organic(y)∧available(y)∧adult(x)->P(recommend(System,y,x))",True,True,2,none,10,6,4
claude,INDUSTRY055,Food Industry,permission,dyadic,Available organic products may be recommended to adult users.,"∀x.∀y.P(recommend(System,y,x)|organic(y)∧available(y)∧adult(x))",True,True,2,none,9,6,4
claude,INDUSTRY056,Food Industry,permission,implication,Seasonal products may be recommended to premium customers.,"∀x.∀y.seasonal(y)∧premiumCustomer(x)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY056,Food Industry,permission,dyadic,Seasonal products may be recommended to premium customers.,"∀x.∀y.P(recommend(System,y,x)|seasonal(y)∧premiumCustomer(x))",True,True,2,none,7,5,3
claude,INDUSTRY057,Food Industry,permission,implication,New products may be recommended to premium customers.,"∀x.∀y.newProduct(y)∧premiumCustomer(x)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY057,Food Industry,permission,dyadic,New products may be recommended to premium customers.,"∀x.∀y.P(recommend(System,y,x)|newProduct(y)∧premiumCustomer(x))",True,True,2,none,7,5,3
claude,INDUSTRY058,Food Industry,permission,implication,Sustainable products may be recommended to loyal customers.,"∀x.∀y.sustainable(y)∧loyalCustomer(x)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY058,Food Industry,permission,dyadic,Sustainable products may be recommended to loyal customers.,"∀x.∀y.P(recommend(System,y,x)|sustainable(y)∧loyalCustomer(x))",True,True,2,none,7,5,3
claude,INDUSTRY059,Food Industry,permission,implication,Local products may be recommended to eligible users.,"∀x.∀y.localProduct(y)∧eligible(x)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY059,Food Industry,permission,dyadic,Local products may be recommended to eligible users.,"∀x.∀y.P(recommend(System,y,x)|localProduct(y)∧eligible(x))",True,True,2,none,7,5,3
claude,INDUSTRY060,Food Industry,permission,implication,Sponsored products may be recommended to adult users.,"∀x.∀y.sponsored(y)∧adult(x)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY060,Food Industry,permission,dyadic,Sponsored products may be recommended to adult users.,"∀x.∀y.P(recommend(System,y,x)|sponsored(y)∧adult(x))",True,True,2,none,7,5,3
claude,INDUSTRY061,Food Industry,permission,implication,Discounted products may be recommended to premium customers.,"∀x.∀y.discounted(y)∧premiumCustomer(x)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY061,Food Industry,permission,dyadic,Discounted products may be recommended to premium customers.,"∀x.∀y.P(recommend(System,y,x)|discounted(y)∧premiumCustomer(x))",True,True,2,none,7,5,3
claude,INDUSTRY062,Food Industry,permission,implication,Affordable products may be recommended to loyal customers.,"∀x.∀y.affordable(y)∧loyalCustomer(x)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY062,Food Industry,permission,dyadic,Affordable products may be recommended to loyal customers.,"∀x.∀y.P(recommend(System,y,x)|affordable(y)∧loyalCustomer(x))",True,True,2,none,7,5,3
claude,INDUSTRY063,Food Industry,permission,implication,Available halal-certified products may be recommended.,"∀x.∀y.certifiedHalal(y)∧available(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY063,Food Industry,permission,dyadic,Available halal-certified products may be recommended.,"∀x.∀y.P(recommend(System,y,x)|certifiedHalal(y)∧available(y))",True,True,2,none,7,5,3
claude,INDUSTRY064,Food Industry,permission,implication,Available kosher-certified products may be recommended.,"∀x.∀y.certifiedKosher(y)∧available(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY064,Food Industry,permission,dyadic,Available kosher-certified products may be recommended.,"∀x.∀y.P(recommend(System,y,x)|certifiedKosher(y)∧available(y))",True,True,2,none,7,5,3
claude,INDUSTRY065,Food Industry,permission,implication,Products the user prefers may be recommended.,"∀x.∀y.prefers(x,y)->P(recommend(System,y,x))",True,True,2,none,6,5,2
claude,INDUSTRY065,Food Industry,permission,dyadic,Products the user prefers may be recommended.,"∀x.∀y.P(recommend(System,y,x)|prefers(x,y))",True,True,2,none,5,4,2
claude,INDUSTRY066,Food Industry,permission,implication,Products that are safe for the user and available may be recommended.,"∀x.∀y.safeFor(x,y)∧available(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY066,Food Industry,permission,dyadic,Products that are safe for the user and available may be recommended.,"∀x.∀y.P(recommend(System,y,x)|safeFor(x,y)∧available(y))",True,True,2,none,7,5,3
claude,INDUSTRY067,Food Industry,permission,implication,Mediterranean meals may be recommended to premium customers.,"∀x.∀y.mediterraneanMeal(y)∧premiumCustomer(x)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY067,Food Industry,permission,dyadic,Mediterranean meals may be recommended to premium customers.,"∀x.∀y.P(recommend(System,y,x)|mediterraneanMeal(y)∧premiumCustomer(x))",True,True,2,none,7,5,3
claude,INDUSTRY068,Food Industry,permission,implication,Asian meals may be recommended to loyal customers.,"∀x.∀y.asianMeal(y)∧loyalCustomer(x)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY068,Food Industry,permission,dyadic,Asian meals may be recommended to loyal customers.,"∀x.∀y.P(recommend(System,y,x)|asianMeal(y)∧loyalCustomer(x))",True,True,2,none,7,5,3
claude,INDUSTRY069,Food Industry,permission,implication,Spicy products may be recommended to adult users interested in Asian cuisine.,"∀x.∀y.spicy(y)∧adult(x)∧interestedIn(x,Asian)->P(recommend(System,y,x))",True,True,2,none,10,6,4
claude,INDUSTRY069,Food Industry,permission,dyadic,Spicy products may be recommended to adult users interested in Asian cuisine.,"∀x.∀y.P(recommend(System,y,x)|spicy(y)∧adult(x)∧interestedIn(x,Asian))",True,True,2,none,9,6,4
claude,INDUSTRY070,Food Industry,permission,implication,Products that are certified or organic may be recommended.,"∀x.∀y.certified(y)∨organic(y)->P(recommend(System,y,x))",True,True,1,partial_concept_overlap,8,5,3
claude,INDUSTRY070,Food Industry,permission,dyadic,Products that are certified or organic may be recommended.,"∀x.∀y.P(recommend(System,y,x)|certified(y)∨organic(y))",True,True,1,partial_concept_overlap,7,5,3
claude,INDUSTRY071,Food Industry,permission,implication,Affordable available products may be recommended to eligible users.,"∀x.∀y.affordable(y)∧eligible(x)∧available(y)->P(recommend(System,y,x))",True,True,2,none,10,6,4
claude,INDUSTRY071,Food Industry,permission,dyadic,Affordable available products may be recommended to eligible users.,"∀x.∀y.P(recommend(System,y,x)|affordable(y)∧eligible(x)∧available(y))",True,True,2,none,9,6,4
claude,INDUSTRY072,Food Industry,permission,implication,Mild products may be recommended to adult users.,"∀x.∀y.mild(y)∧adult(x)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY072,Food Industry,permission,dyadic,Mild products may be recommended to adult users.,"∀x.∀y.P(recommend(System,y,x)|mild(y)∧adult(x))",True,True,2,none,7,5,3
claude,INDUSTRY073,Food Industry,prohibition,implication,Products containing nuts must not be recommended to users allergic to nuts.,"∀x.∀y.contains(y,Nuts)∧allergicTo(x,Nuts)->F(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY073,Food Industry,prohibition,dyadic,Products containing nuts must not be recommended to users allergic to nuts.,"∀x.∀y.F(recommend(System,y,x)|contains(y,Nuts)∧allergicTo(x,Nuts))",True,True,2,none,7,5,3
claude,INDUSTRY074,Food Industry,prohibition,implication,Products containing shellfish must not be recommended to users allergic to shellfish.,"∀x.∀y.contains(y,Shellfish)∧allergicTo(x,Shellfish)->F(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY074,Food Industry,prohibition,dyadic,Products containing shellfish must not be recommended to users allergic to shellfish.,"∀x.∀y.F(recommend(System,y,x)|contains(y,Shellfish)∧allergicTo(x,Shellfish))",True,True,2,none,7,5,3
claude,INDUSTRY075,Food Industry,prohibition,implication,Products that are not halal-certified must not be recommended to users who require halal.,"∀x.∀y.¬certifiedHalal(y)∧requiresHalal(x)->F(recommend(System,y,x))",True,True,2,none,9,6,3
claude,INDUSTRY075,Food Industry,prohibition,dyadic,Products that are not halal-certified must not be recommended to users who require halal.,"∀x.∀y.F(recommend(System,y,x)|¬certifiedHalal(y)∧requiresHalal(x))",True,True,2,none,8,6,3
claude,INDUSTRY076,Food Industry,prohibition,implication,Products that are not kosher-certified must not be recommended to users who require kosher.,"∀x.∀y.¬certifiedKosher(y)∧requiresKosher(x)->F(recommend(System,y,x))",True,True,2,none,9,6,3
claude,INDUSTRY076,Food Industry,prohibition,dyadic,Products that are not kosher-certified must not be recommended to users who require kosher.,"∀x.∀y.F(recommend(System,y,x)|¬certifiedKosher(y)∧requiresKosher(x))",True,True,2,none,8,6,3
claude,INDUSTRY077,Food Industry,prohibition,implication,Products that are not gluten-free certified must not be recommended to users who require gluten-free.,"∀x.∀y.¬certifiedGlutenFree(y)∧requiresGlutenFree(x)->F(recommend(System,y,x))",True,True,2,none,9,6,3
claude,INDUSTRY077,Food Industry,prohibition,dyadic,Products that are not gluten-free certified must not be recommended to users who require gluten-free.,"∀x.∀y.F(recommend(System,y,x)|¬certifiedGlutenFree(y)∧requiresGlutenFree(x))",True,True,2,none,8,6,3
claude,INDUSTRY078,Food Industry,prohibition,implication,Products that are not gluten-free certified must not be recommended to gluten-sensitive users.,"∀x.∀y.¬certifiedGlutenFree(y)∧glutenSensitive(x)->F(recommend(System,y,x))",True,True,2,none,9,6,3
claude,INDUSTRY078,Food Industry,prohibition,dyadic,Products that are not gluten-free certified must not be recommended to gluten-sensitive users.,"∀x.∀y.F(recommend(System,y,x)|¬certifiedGlutenFree(y)∧glutenSensitive(x))",True,True,2,none,8,6,3
claude,INDUSTRY079,Food Industry,prohibition,implication,Products that are not lactose-free certified must not be recommended to users who require lactose-free.,"∀x.∀y.¬certifiedLactoseFree(y)∧requiresLactoseFree(x)->F(recommend(System,y,x))",True,True,2,none,9,6,3
claude,INDUSTRY079,Food Industry,prohibition,dyadic,Products that are not lactose-free certified must not be recommended to users who require lactose-free.,"∀x.∀y.F(recommend(System,y,x)|¬certifiedLactoseFree(y)∧requiresLactoseFree(x))",True,True,2,none,8,6,3
claude,INDUSTRY080,Food Industry,prohibition,implication,Products that are not lactose-free certified must not be recommended to lactose-intolerant users.,"∀x.∀y.¬certifiedLactoseFree(y)∧lactoseIntolerant(x)->F(recommend(System,y,x))",True,True,2,none,9,6,3
claude,INDUSTRY080,Food Industry,prohibition,dyadic,Products that are not lactose-free certified must not be recommended to lactose-intolerant users.,"∀x.∀y.F(recommend(System,y,x)|¬certifiedLactoseFree(y)∧lactoseIntolerant(x))",True,True,2,none,8,6,3
claude,INDUSTRY081,Food Industry,prohibition,implication,Restricted products must not be recommended.,"∀x.∀y.restricted(y)->F(recommend(System,y,x))",True,True,2,none,6,5,2
claude,INDUSTRY081,Food Industry,prohibition,dyadic,Restricted products must not be recommended.,"∀x.∀y.F(recommend(System,y,x)|restricted(y))",True,True,2,none,5,4,2
claude,INDUSTRY082,Food Industry,prohibition,implication,Products that are not approved must not be recommended.,"∀x.∀y.¬approved(y)->F(recommend(System,y,x))",True,True,2,none,7,5,2
claude,INDUSTRY082,Food Industry,prohibition,dyadic,Products that are not approved must not be recommended.,"∀x.∀y.F(recommend(System,y,x)|¬approved(y))",True,True,2,none,6,5,2
claude,INDUSTRY083,Food Industry,prohibition,implication,Products that are not available must not be recommended.,"∀x.∀y.¬available(y)->F(recommend(System,y,x))",True,True,2,none,7,5,2
claude,INDUSTRY083,Food Industry,prohibition,dyadic,Products that are not available must not be recommended.,"∀x.∀y.F(recommend(System,y,x)|¬available(y))",True,True,2,none,6,5,2
